"Activity" "Subject_id" "Measure_Axis" "average"
"WALKING_DOWNSTAIRS" 20 "tGravityAccMag-mean()" 0.221851587933333
"WALKING_DOWNSTAIRS" 20 "tGravityAccMag-std()" 0.172636361444444
"WALKING_DOWNSTAIRS" 20 "tBodyAccJerkMag-mean()" -0.0612699838466667
"WALKING_DOWNSTAIRS" 20 "tBodyAccJerkMag-std()" 0.0467185842571111
"WALKING_DOWNSTAIRS" 20 "tBodyGyroMag-mean()" 0.0938419436933333
"WALKING_DOWNSTAIRS" 20 "tBodyGyroMag-std()" -0.0305762438706667
"WALKING_DOWNSTAIRS" 20 "tBodyGyroJerkMag-mean()" -0.268183423577778
"WALKING_DOWNSTAIRS" 20 "tBodyGyroJerkMag-std()" -0.275591880382222
"WALKING_DOWNSTAIRS" 20 "fBodyAcc-mean()-X" -0.0343309987555556
"WALKING_DOWNSTAIRS" 20 "fBodyAcc-mean()-Y" 0.524187686888889
"WALKING_DOWNSTAIRS" 20 "fBodyAcc-mean()-Z" -0.188098811986667
"WALKING_DOWNSTAIRS" 20 "fBodyAcc-std()-X" 0.113033424261778
"WALKING_DOWNSTAIRS" 20 "fBodyAcc-std()-Y" 0.560191344
"WALKING_DOWNSTAIRS" 20 "fBodyAcc-std()-Z" -0.213916756933333
"WALKING_DOWNSTAIRS" 20 "fBodyAcc-meanFreq()-X" -0.497514721777778
"WALKING_DOWNSTAIRS" 20 "fBodyAcc-meanFreq()-Y" -0.04949564172
"WALKING_DOWNSTAIRS" 20 "fBodyAcc-meanFreq()-Z" 0.0511864886377778
"WALKING_DOWNSTAIRS" 20 "fBodyAccJerk-mean()-X" -0.199360430553978
"WALKING_DOWNSTAIRS" 20 "fBodyAccJerk-mean()-Y" 0.20582901724
"WALKING_DOWNSTAIRS" 20 "fBodyAccJerk-mean()-Z" -0.356220245355556
"WALKING_DOWNSTAIRS" 20 "fBodyAccJerk-std()-X" -0.147278592755556
"WALKING_DOWNSTAIRS" 20 "fBodyAccJerk-std()-Y" 0.293119526444444
"WALKING_DOWNSTAIRS" 20 "fBodyAccJerk-std()-Z" -0.405294896466667
"WALKING_DOWNSTAIRS" 20 "fBodyAccJerk-meanFreq()-X" -0.450948560266667
"WALKING_DOWNSTAIRS" 20 "fBodyAccJerk-meanFreq()-Y" -0.4985269758
"WALKING_DOWNSTAIRS" 20 "fBodyAccJerk-meanFreq()-Z" -0.480248953555556
"WALKING_DOWNSTAIRS" 20 "fBodyGyro-mean()-X" -0.0629572600911111
"WALKING_DOWNSTAIRS" 20 "fBodyGyro-mean()-Y" -0.138097945555556
"WALKING_DOWNSTAIRS" 20 "fBodyGyro-mean()-Z" 0.257037841093333
"WALKING_DOWNSTAIRS" 20 "fBodyGyro-std()-X" -0.253365630644444
"WALKING_DOWNSTAIRS" 20 "fBodyGyro-std()-Y" -0.159961424355556
"WALKING_DOWNSTAIRS" 20 "fBodyGyro-std()-Z" 0.0183050845333333
"WALKING_DOWNSTAIRS" 20 "fBodyGyro-meanFreq()-X" -0.221550022017778
"WALKING_DOWNSTAIRS" 20 "fBodyGyro-meanFreq()-Y" -0.0945291604666667
"WALKING_DOWNSTAIRS" 20 "fBodyGyro-meanFreq()-Z" -0.101961723088889
"WALKING_DOWNSTAIRS" 20 "fBodyAccMag-mean()" 0.151887747217778
"WALKING_DOWNSTAIRS" 20 "fBodyAccMag-std()" 0.000242174637777778
"WALKING_DOWNSTAIRS" 20 "fBodyAccMag-meanFreq()" -0.102474919222222
"WALKING_DOWNSTAIRS" 20 "fBodyBodyAccJerkMag-mean()" 0.0137917152644444
"WALKING_DOWNSTAIRS" 20 "fBodyBodyAccJerkMag-std()" 0.0790379799133333
"WALKING_DOWNSTAIRS" 20 "fBodyBodyAccJerkMag-meanFreq()" -0.112876280435556
"WALKING_DOWNSTAIRS" 20 "fBodyBodyGyroMag-mean()" -0.100566103524444
"WALKING_DOWNSTAIRS" 20 "fBodyBodyGyroMag-std()" -0.151681987177778
"WALKING_DOWNSTAIRS" 20 "fBodyBodyGyroMag-meanFreq()" -0.0374111876106667
"WALKING_DOWNSTAIRS" 20 "fBodyBodyGyroJerkMag-mean()" -0.311668472555556
"WALKING_DOWNSTAIRS" 20 "fBodyBodyGyroJerkMag-std()" -0.281657285946667
"WALKING_DOWNSTAIRS" 20 "fBodyBodyGyroJerkMag-meanFreq()" -0.0429685325555556
"WALKING_DOWNSTAIRS" 20 "angle(tBodyAccMean,gravity)" -0.0553990875311111
"WALKING_DOWNSTAIRS" 20 "angle(tBodyAccJerkMean),gravityMean)" 0.0429476564444444
"WALKING_DOWNSTAIRS" 20 "angle(tBodyGyroMean,gravityMean)" 0.2715168114
"WALKING_DOWNSTAIRS" 20 "angle(tBodyGyroJerkMean,gravityMean)" -0.0869661038
"WALKING_DOWNSTAIRS" 20 "angle(X,gravityMean)" -0.725888626888889
"WALKING_DOWNSTAIRS" 20 "angle(Y,gravityMean)" 0.275497021555556
"WALKING_DOWNSTAIRS" 20 "angle(Z,gravityMean)" 0.0414395443846667
"WALKING_DOWNSTAIRS" 24 "tBodyAcc-mean()-X" 0.288631208909091
"WALKING_DOWNSTAIRS" 24 "tBodyAcc-mean()-Y" -0.0145730348310909
"WALKING_DOWNSTAIRS" 24 "tBodyAcc-mean()-Z" -0.104818820272727
"WALKING_DOWNSTAIRS" 24 "tBodyAcc-std()-X" -0.08273248054
"WALKING_DOWNSTAIRS" 24 "tBodyAcc-std()-Y" -0.102607326783636
"WALKING_DOWNSTAIRS" 24 "tBodyAcc-std()-Z" -0.205566380745455
"WALKING_DOWNSTAIRS" 24 "tGravityAcc-mean()-X" 0.950883416727273
"WALKING_DOWNSTAIRS" 24 "tGravityAcc-mean()-Y" -0.128326710927273
"WALKING_DOWNSTAIRS" 24 "tGravityAcc-mean()-Z" -0.140123155018182
"WALKING_DOWNSTAIRS" 24 "tGravityAcc-std()-X" -0.961845327454545
"WALKING_DOWNSTAIRS" 24 "tGravityAcc-std()-Y" -0.941478979454546
"WALKING_DOWNSTAIRS" 24 "tGravityAcc-std()-Z" -0.942207718727273
"WALKING_DOWNSTAIRS" 24 "tBodyAccJerk-mean()-X" 0.0802619828545455
"WALKING_DOWNSTAIRS" 24 "tBodyAccJerk-mean()-Y" -0.00447316273690909
"WALKING_DOWNSTAIRS" 24 "tBodyAccJerk-mean()-Z" -0.00846915857363636
"WALKING_DOWNSTAIRS" 24 "tBodyAccJerk-std()-X" -0.337218894
"WALKING_DOWNSTAIRS" 24 "tBodyAccJerk-std()-Y" -0.169291887741818
"WALKING_DOWNSTAIRS" 24 "tBodyAccJerk-std()-Z" -0.290239376563636
"WALKING_DOWNSTAIRS" 24 "tBodyGyro-mean()-X" -0.0867069010690909
"WALKING_DOWNSTAIRS" 24 "tBodyGyro-mean()-Y" -0.0542300245127273
"WALKING_DOWNSTAIRS" 24 "tBodyGyro-mean()-Z" 0.111973650603636
"WALKING_DOWNSTAIRS" 24 "tBodyGyro-std()-X" -0.431919067945455
"WALKING_DOWNSTAIRS" 24 "tBodyGyro-std()-Y" -0.484673524
"WALKING_DOWNSTAIRS" 24 "tBodyGyro-std()-Z" -0.491077244909091
"WALKING_DOWNSTAIRS" 24 "tBodyGyroJerk-mean()-X" -0.0914145014654545
"WALKING_DOWNSTAIRS" 24 "tBodyGyroJerk-mean()-Y" -0.0291766311418182
"WALKING_DOWNSTAIRS" 24 "tBodyGyroJerk-mean()-Z" -0.0412055411490909
"WALKING_DOWNSTAIRS" 24 "tBodyGyroJerk-std()-X" -0.358444550225455
"WALKING_DOWNSTAIRS" 24 "tBodyGyroJerk-std()-Y" -0.519326735090909
"WALKING_DOWNSTAIRS" 24 "tBodyGyroJerk-std()-Z" -0.478690941272727
"WALKING_DOWNSTAIRS" 24 "tBodyAccMag-mean()" -0.0737699163072727
"WALKING_DOWNSTAIRS" 24 "tBodyAccMag-std()" -0.0224839122854545
"WALKING_DOWNSTAIRS" 24 "tGravityAccMag-mean()" -0.0737699163072727
"WALKING_DOWNSTAIRS" 24 "tGravityAccMag-std()" -0.0224839122854545
"WALKING_DOWNSTAIRS" 24 "tBodyAccJerkMag-mean()" -0.263106944836364
"WALKING_DOWNSTAIRS" 24 "tBodyAccJerkMag-std()" -0.143501970018182
"WALKING_DOWNSTAIRS" 24 "tBodyGyroMag-mean()" -0.304965806363636
"WALKING_DOWNSTAIRS" 24 "tBodyGyroMag-std()" -0.3636948774
"WALKING_DOWNSTAIRS" 24 "tBodyGyroJerkMag-mean()" -0.497152238363636
"WALKING_DOWNSTAIRS" 24 "tBodyGyroJerkMag-std()" -0.459159852363636
"WALKING_DOWNSTAIRS" 24 "fBodyAcc-mean()-X" -0.222324293454545
"WALKING_DOWNSTAIRS" 24 "fBodyAcc-mean()-Y" -0.0861829752472727
"WALKING_DOWNSTAIRS" 24 "fBodyAcc-mean()-Z" -0.173825083587273
"WALKING_DOWNSTAIRS" 24 "fBodyAcc-std()-X" -0.0349085946785455
"WALKING_DOWNSTAIRS" 24 "fBodyAcc-std()-Y" -0.169191147529091
"WALKING_DOWNSTAIRS" 24 "fBodyAcc-std()-Z" -0.291553822381818
"WALKING_DOWNSTAIRS" 24 "fBodyAcc-meanFreq()-X" -0.541663870181818
"WALKING_DOWNSTAIRS" 24 "fBodyAcc-meanFreq()-Y" -0.0116848720163636
"WALKING_DOWNSTAIRS" 24 "fBodyAcc-meanFreq()-Z" 0.201299074453455
"WALKING_DOWNSTAIRS" 24 "fBodyAccJerk-mean()-X" -0.376175794909091
"WALKING_DOWNSTAIRS" 24 "fBodyAccJerk-mean()-Y" -0.2258243574
"WALKING_DOWNSTAIRS" 24 "fBodyAccJerk-mean()-Z" -0.250000183381818
"WALKING_DOWNSTAIRS" 24 "fBodyAccJerk-std()-X" -0.355930598
"WALKING_DOWNSTAIRS" 24 "fBodyAccJerk-std()-Y" -0.163626807636364
"WALKING_DOWNSTAIRS" 24 "fBodyAccJerk-std()-Z" -0.328569968545455
"WALKING_DOWNSTAIRS" 24 "fBodyAccJerk-meanFreq()-X" -0.398144618
"WALKING_DOWNSTAIRS" 24 "fBodyAccJerk-meanFreq()-Y" -0.415305377727273
"WALKING_DOWNSTAIRS" 24 "fBodyAccJerk-meanFreq()-Z" -0.297520697545455
"WALKING_DOWNSTAIRS" 24 "fBodyGyro-mean()-X" -0.272469211854545
"WALKING_DOWNSTAIRS" 24 "fBodyGyro-mean()-Y" -0.433475431818182
"WALKING_DOWNSTAIRS" 24 "fBodyGyro-mean()-Z" -0.396286646363636
"WALKING_DOWNSTAIRS" 24 "fBodyGyro-std()-X" -0.484894683818182
"WALKING_DOWNSTAIRS" 24 "fBodyGyro-std()-Y" -0.523412701636364
"WALKING_DOWNSTAIRS" 24 "fBodyGyro-std()-Z" -0.573281905454545
"WALKING_DOWNSTAIRS" 24 "fBodyGyro-meanFreq()-X" -0.0545287366636364
"WALKING_DOWNSTAIRS" 24 "fBodyGyro-meanFreq()-Y" 0.0935884644618182
"WALKING_DOWNSTAIRS" 24 "fBodyGyro-meanFreq()-Z" 0.0208409579327273
"WALKING_DOWNSTAIRS" 24 "fBodyAccMag-mean()" -0.0231701626603636
"WALKING_DOWNSTAIRS" 24 "fBodyAccMag-std()" -0.175291708678182
"WALKING_DOWNSTAIRS" 24 "fBodyAccMag-meanFreq()" -0.0364416083527273
"WALKING_DOWNSTAIRS" 24 "fBodyBodyAccJerkMag-mean()" -0.200830137109091
"WALKING_DOWNSTAIRS" 24 "fBodyBodyAccJerkMag-std()" -0.0827554911536364
"WALKING_DOWNSTAIRS" 24 "fBodyBodyAccJerkMag-meanFreq()" -0.00198537142181818
"WALKING_DOWNSTAIRS" 24 "fBodyBodyGyroMag-mean()" -0.374298686727273
"WALKING_DOWNSTAIRS" 24 "fBodyBodyGyroMag-std()" -0.470147270181818
"WALKING_DOWNSTAIRS" 24 "fBodyBodyGyroMag-meanFreq()" 0.164772642932727
"WALKING_DOWNSTAIRS" 24 "fBodyBodyGyroJerkMag-mean()" -0.474449925818182
"WALKING_DOWNSTAIRS" 24 "fBodyBodyGyroJerkMag-std()" -0.478030486181818
"WALKING_DOWNSTAIRS" 24 "fBodyBodyGyroJerkMag-meanFreq()" 0.0997292208543636
"WALKING_DOWNSTAIRS" 24 "angle(tBodyAccMean,gravity)" -0.0563071787363636
"WALKING_DOWNSTAIRS" 24 "angle(tBodyAccJerkMean),gravityMean)" 0.00706070274545454
"WALKING_DOWNSTAIRS" 24 "angle(tBodyGyroMean,gravityMean)" 0.0551508812727273
"WALKING_DOWNSTAIRS" 24 "angle(tBodyGyroJerkMean,gravityMean)" -0.0379216355272727
"WALKING_DOWNSTAIRS" 24 "angle(X,gravityMean)" -0.819838803818182
"WALKING_DOWNSTAIRS" 24 "angle(Y,gravityMean)" 0.171762154727273
"WALKING_DOWNSTAIRS" 24 "angle(Z,gravityMean)" 0.1200578956
"SITTING" 2 "tBodyAcc-mean()-X" 0.27708735173913
"SITTING" 2 "tBodyAcc-mean()-Y" -0.0156879937282609
"SITTING" 2 "tBodyAcc-mean()-Z" -0.109218272456522
"SITTING" 2 "tBodyAcc-std()-X" -0.986822279565217
"SITTING" 2 "tBodyAcc-std()-Y" -0.950704499130435
"SITTING" 2 "tBodyAcc-std()-Z" -0.95982817173913
"SITTING" 2 "tGravityAcc-mean()-X" 0.940477273043478
"SITTING" 2 "tGravityAcc-mean()-Y" -0.105630024498783
"SITTING" 2 "tGravityAcc-mean()-Z" 0.19872676876087
"SITTING" 2 "tGravityAcc-std()-X" -0.979988760869565
"SITTING" 2 "tGravityAcc-std()-Y" -0.956750273043478
"SITTING" 2 "tGravityAcc-std()-Z" -0.954415873043478
"SITTING" 2 "tBodyAccJerk-mean()-X" 0.0722564387173913
"SITTING" 2 "tBodyAccJerk-mean()-Y" 0.0116954511323913
"SITTING" 2 "tBodyAccJerk-mean()-Z" 0.00760546929869565
"SITTING" 2 "tBodyAccJerk-std()-X" -0.988055854130435
"SITTING" 2 "tBodyAccJerk-std()-Y" -0.977983955434783
"SITTING" 2 "tBodyAccJerk-std()-Z" -0.98751821173913
"SITTING" 2 "tBodyGyro-mean()-X" -0.0454706620434783
"SITTING" 2 "tBodyGyro-mean()-Y" -0.0599286797043478
"SITTING" 2 "tBodyGyro-mean()-Z" 0.0412277462173913
"SITTING" 2 "tBodyGyro-std()-X" -0.985742027826087
"SITTING" 2 "tBodyGyro-std()-Y" -0.978919526956522
"SITTING" 2 "tBodyGyro-std()-Z" -0.959803708695652
"SITTING" 2 "tBodyGyroJerk-mean()-X" -0.0936328412826087
"SITTING" 2 "tBodyGyroJerk-mean()-Y" -0.0415602029130435
"SITTING" 2 "tBodyGyroJerk-mean()-Z" -0.04358509665
"SITTING" 2 "tBodyGyroJerk-std()-X" -0.989709023043478
"SITTING" 2 "tBodyGyroJerk-std()-Y" -0.990889614782609
"SITTING" 2 "tBodyGyroJerk-std()-Z" -0.985542325652174
"SITTING" 2 "tBodyAccMag-mean()" -0.967893623913043
"SITTING" 2 "tBodyAccMag-std()" -0.953081444130435
"SITTING" 2 "tGravityAccMag-mean()" -0.967893623913043
"SITTING" 2 "tGravityAccMag-std()" -0.953081444130435
"SITTING" 2 "tBodyAccJerkMag-mean()" -0.986774713043478
"SITTING" 2 "tBodyAccJerkMag-std()" -0.984475868043478
"SITTING" 2 "tBodyGyroMag-mean()" -0.946035087173913
"SITTING" 2 "tBodyGyroMag-std()" -0.961313624130435
"SITTING" 2 "tBodyGyroJerkMag-mean()" -0.991081493913043
"SITTING" 2 "tBodyGyroJerkMag-std()" -0.989594919565217
"SITTING" 2 "fBodyAcc-mean()-X" -0.985803840652174
"SITTING" 2 "fBodyAcc-mean()-Y" -0.957343498478261
"SITTING" 2 "fBodyAcc-mean()-Z" -0.970162172608696
"SITTING" 2 "fBodyAcc-std()-X" -0.98736209
"SITTING" 2 "fBodyAcc-std()-Y" -0.950073754130435
"SITTING" 2 "fBodyAcc-std()-Z" -0.956862864130435
"SITTING" 2 "fBodyAcc-meanFreq()-X" 0.08519282071
"SITTING" 2 "fBodyAcc-meanFreq()-Y" 0.150193956163043
"SITTING" 2 "fBodyAcc-meanFreq()-Z" 0.0960646759586957
"SITTING" 2 "fBodyAccJerk-mean()-X" -0.987848793695652
"SITTING" 2 "fBodyAccJerk-mean()-Y" -0.977139702826087
"SITTING" 2 "fBodyAccJerk-mean()-Z" -0.985129050217391
"SITTING" 2 "fBodyAccJerk-std()-X" -0.989459107391304
"SITTING" 2 "fBodyAccJerk-std()-Y" -0.980804228478261
"SITTING" 2 "fBodyAccJerk-std()-Z" -0.988570804130435
"SITTING" 2 "fBodyAccJerk-meanFreq()-X" 0.305546818084783
"SITTING" 2 "fBodyAccJerk-meanFreq()-Y" 0.0262448647134783
"SITTING" 2 "fBodyAccJerk-meanFreq()-Z" 0.0929030630369565
"SITTING" 2 "fBodyGyro-mean()-X" -0.982621389565217
"SITTING" 2 "fBodyGyro-mean()-Y" -0.982100923695652
"SITTING" 2 "fBodyGyro-mean()-Z" -0.959814822391304
"SITTING" 2 "fBodyGyro-std()-X" -0.986808501521739
"SITTING" 2 "fBodyGyro-std()-Y" -0.977356188695652
"SITTING" 2 "fBodyGyro-std()-Z" -0.963522659782609
"SITTING" 2 "fBodyGyro-meanFreq()-X" 0.130523120891304
"SITTING" 2 "fBodyGyro-meanFreq()-Y" -0.192142737913043
"SITTING" 2 "fBodyGyro-meanFreq()-Z" 0.0409472348676087
"SITTING" 2 "fBodyAccMag-mean()" -0.96127374826087
"SITTING" 2 "fBodyAccMag-std()" -0.955575602173913
"SITTING" 2 "fBodyAccMag-meanFreq()" 0.130934202854348
"SITTING" 2 "fBodyBodyAccJerkMag-mean()" -0.983874698913043
"SITTING" 2 "fBodyBodyAccJerkMag-std()" -0.984124185869565
"SITTING" 2 "fBodyBodyAccJerkMag-meanFreq()" 0.280062423956522
"SITTING" 2 "fBodyBodyGyroMag-mean()" -0.971840596086956
"SITTING" 2 "fBodyBodyGyroMag-std()" -0.961385745217391
"SITTING" 2 "fBodyBodyGyroMag-meanFreq()" -0.106358909173913
"SITTING" 2 "fBodyBodyGyroJerkMag-mean()" -0.989861950869565
"SITTING" 2 "fBodyBodyGyroJerkMag-std()" -0.989632908913043
"SITTING" 2 "fBodyBodyGyroJerkMag-meanFreq()" 0.1947221493
"SITTING" 2 "angle(tBodyAccMean,gravity)" 0.0395284311165435
"SITTING" 2 "angle(tBodyAccJerkMean),gravityMean)" -0.00339286689565217
"SITTING" 2 "angle(tBodyGyroMean,gravityMean)" 0.0209731695434783
"SITTING" 2 "angle(tBodyGyroJerkMean,gravityMean)" -0.0762041966043478
"SITTING" 2 "angle(X,gravityMean)" -0.774436094565217
"SITTING" 2 "angle(Y,gravityMean)" 0.155857278304348
"SITTING" 2 "angle(Z,gravityMean)" -0.118224398621739
"SITTING" 4 "tBodyAcc-mean()-X" 0.27153827992
"SITTING" 4 "tBodyAcc-mean()-Y" -0.007163065158
"SITTING" 4 "tBodyAcc-mean()-Z" -0.10587459588
"SITTING" 4 "tBodyAcc-std()-X" -0.980309931
"SITTING" 4 "tBodyAcc-std()-Y" -0.89022398108
"SITTING" 4 "tBodyAcc-std()-Z" -0.9322030066
"SITTING" 4 "tGravityAcc-mean()-X" 0.8693030064
"SITTING" 4 "tGravityAcc-mean()-Y" 0.211622539936894
"SITTING" 4 "tGravityAcc-mean()-Z" 0.11012048108
"SITTING" 4 "tGravityAcc-std()-X" -0.9814052948
"SITTING" 4 "tGravityAcc-std()-Y" -0.93272710386
"SITTING" 4 "tGravityAcc-std()-Z" -0.9509492546
"SITTING" 4 "tBodyAccJerk-mean()-X" 0.0784500239
"SITTING" 4 "tBodyAccJerk-mean()-Y" -0.0108582171094
"SITTING" 4 "tBodyAccJerk-mean()-Z" -0.0121499951596
"SITTING" 4 "tBodyAccJerk-std()-X" -0.9767421962
"SITTING" 4 "tBodyAccJerk-std()-Y" -0.9445961056
"SITTING" 4 "tBodyAccJerk-std()-Z" -0.9790387658
"SITTING" 4 "tBodyGyro-mean()-X" -0.04944351156
"SITTING" 4 "tBodyGyro-mean()-Y" -0.08943006108
"SITTING" 4 "tBodyGyro-mean()-Z" 0.10115033478
"SITTING" 4 "tBodyGyro-std()-X" -0.9701317904
"SITTING" 4 "tBodyGyro-std()-Y" -0.9584681204
"SITTING" 4 "tBodyGyro-std()-Z" -0.9279722294
"SITTING" 4 "tBodyGyroJerk-mean()-X" -0.09694948424
"SITTING" 4 "tBodyGyroJerk-mean()-Y" -0.041848389996
"SITTING" 4 "tBodyGyroJerk-mean()-Z" -0.0489964351672
"SITTING" 4 "tBodyGyroJerk-std()-X" -0.9698997312
"SITTING" 4 "tBodyGyroJerk-std()-Y" -0.984441358
"SITTING" 4 "tBodyGyroJerk-std()-Z" -0.9688048316
"SITTING" 4 "tBodyAccMag-mean()" -0.93569482
"SITTING" 4 "tBodyAccMag-std()" -0.9144078448
"SITTING" 4 "tGravityAccMag-mean()" -0.93569482
"SITTING" 4 "tGravityAccMag-std()" -0.9144078448
"SITTING" 4 "tBodyAccJerkMag-mean()" -0.9701322836
"SITTING" 4 "tBodyAccJerkMag-std()" -0.9625491104
"SITTING" 4 "tBodyGyroMag-mean()" -0.9260633138
"SITTING" 4 "tBodyGyroMag-std()" -0.928898293
"SITTING" 4 "tBodyGyroJerkMag-mean()" -0.9804904618
"SITTING" 4 "tBodyGyroJerkMag-std()" -0.9758066902
"SITTING" 4 "fBodyAcc-mean()-X" -0.9774624984
"SITTING" 4 "fBodyAcc-mean()-Y" -0.9057829318
"SITTING" 4 "fBodyAcc-mean()-Z" -0.9517837432
"SITTING" 4 "fBodyAcc-std()-X" -0.9819081892
"SITTING" 4 "fBodyAcc-std()-Y" -0.8894673494
"SITTING" 4 "fBodyAcc-std()-Z" -0.9269993168
"SITTING" 4 "fBodyAcc-meanFreq()-X" 0.037381761194
"SITTING" 4 "fBodyAcc-meanFreq()-Y" 0.07878600934
"SITTING" 4 "fBodyAcc-meanFreq()-Z" 0.01209426602
"SITTING" 4 "fBodyAccJerk-mean()-X" -0.9768457126
"SITTING" 4 "fBodyAccJerk-mean()-Y" -0.9442983908
"SITTING" 4 "fBodyAccJerk-mean()-Z" -0.9751549056
"SITTING" 4 "fBodyAccJerk-std()-X" -0.9787769122
"SITTING" 4 "fBodyAccJerk-std()-Y" -0.949293158
"SITTING" 4 "fBodyAccJerk-std()-Z" -0.9816994482
"SITTING" 4 "fBodyAccJerk-meanFreq()-X" 0.2130199199042
"SITTING" 4 "fBodyAccJerk-meanFreq()-Y" -0.075289966262
"SITTING" 4 "fBodyAccJerk-meanFreq()-Z" 0.012245576986
"SITTING" 4 "fBodyGyro-mean()-X" -0.9605896358
"SITTING" 4 "fBodyGyro-mean()-Y" -0.9675836478
"SITTING" 4 "fBodyGyro-mean()-Z" -0.9337768922
"SITTING" 4 "fBodyGyro-std()-X" -0.973333107
"SITTING" 4 "fBodyGyro-std()-Y" -0.954120419
"SITTING" 4 "fBodyGyro-std()-Z" -0.9328683544
"SITTING" 4 "fBodyGyro-meanFreq()-X" 0.1090926580982
"SITTING" 4 "fBodyGyro-meanFreq()-Y" -0.394745539548
"SITTING" 4 "fBodyGyro-meanFreq()-Z" -0.1457260342
"SITTING" 4 "fBodyAccMag-mean()" -0.929002095
"SITTING" 4 "fBodyAccMag-std()" -0.9198157096
"SITTING" 4 "fBodyAccMag-meanFreq()" 0.028092110644
"SITTING" 4 "fBodyBodyAccJerkMag-mean()" -0.9625007338
"SITTING" 4 "fBodyBodyAccJerkMag-std()" -0.9615845194
"SITTING" 4 "fBodyBodyAccJerkMag-meanFreq()" 0.22719801466
"SITTING" 4 "fBodyBodyGyroMag-mean()" -0.9487697524
"SITTING" 4 "fBodyBodyGyroMag-std()" -0.9288505544
"SITTING" 4 "fBodyBodyGyroMag-meanFreq()" -0.20008475764
"SITTING" 4 "fBodyBodyGyroJerkMag-mean()" -0.9765477634
"SITTING" 4 "fBodyBodyGyroJerkMag-std()" -0.9762617538
"SITTING" 4 "fBodyBodyGyroJerkMag-meanFreq()" 0.08593420296
"SITTING" 4 "angle(tBodyAccMean,gravity)" -0.010753474716
"SITTING" 4 "angle(tBodyAccJerkMean),gravityMean)" -0.0075990574098
"SITTING" 4 "angle(tBodyGyroMean,gravityMean)" -0.032687279624
"SITTING" 4 "angle(tBodyGyroJerkMean,gravityMean)" -0.0595747229
"SITTING" 4 "angle(X,gravityMean)" -0.7102762428
"SITTING" 4 "angle(Y,gravityMean)" -0.07099878796
"SITTING" 4 "angle(Z,gravityMean)" -0.0563298907436
"SITTING" 9 "tBodyAcc-mean()-X" 0.24832674354
"SITTING" 9 "tBodyAcc-mean()-Y" -0.02701677698
"SITTING" 9 "tBodyAcc-mean()-Z" -0.07537846886
"SITTING" 9 "tBodyAcc-std()-X" -0.9572277914
"SITTING" 9 "tBodyAcc-std()-Y" -0.875141405
"SITTING" 9 "tBodyAcc-std()-Z" -0.83200187268
"SITTING" 9 "tGravityAcc-mean()-X" 0.9163245106
"SITTING" 9 "tGravityAcc-mean()-Y" -0.0414258228938
"SITTING" 9 "tGravityAcc-mean()-Z" 0.085263099144
"SITTING" 9 "tGravityAcc-std()-X" -0.9552804062
"SITTING" 9 "tGravityAcc-std()-Y" -0.94645197
"SITTING" 9 "tGravityAcc-std()-Z" -0.88585411242
"SITTING" 9 "tBodyAccJerk-mean()-X" 0.077005006374
"SITTING" 9 "tBodyAccJerk-mean()-Y" 0.009817397262
"SITTING" 9 "tBodyAccJerk-mean()-Z" -0.008674672651
"SITTING" 9 "tBodyAccJerk-std()-X" -0.9645358564
"SITTING" 9 "tBodyAccJerk-std()-Y" -0.9567775448
"SITTING" 9 "tBodyAccJerk-std()-Z" -0.9618894376
"SITTING" 9 "tBodyGyro-mean()-X" -0.042328876778
"SITTING" 9 "tBodyGyro-mean()-Y" -0.04142711812
"SITTING" 9 "tBodyGyro-mean()-Z" 0.0807919285908
"SITTING" 9 "tBodyGyro-std()-X" -0.9590200492
"SITTING" 9 "tBodyGyro-std()-Y" -0.9191882264
"SITTING" 9 "tBodyGyro-std()-Z" -0.9301768338
"SITTING" 9 "tBodyGyroJerk-mean()-X" -0.0930708106
"SITTING" 9 "tBodyGyroJerk-mean()-Y" -0.046663441472
"SITTING" 9 "tBodyGyroJerk-mean()-Z" -0.052841489994
"SITTING" 9 "tBodyGyroJerk-std()-X" -0.9645323452
"SITTING" 9 "tBodyGyroJerk-std()-Y" -0.9719274472
"SITTING" 9 "tBodyGyroJerk-std()-Z" -0.9687388914
"SITTING" 9 "tBodyAccMag-mean()" -0.8933617176
"SITTING" 9 "tBodyAccMag-std()" -0.8637564342
"SITTING" 9 "tGravityAccMag-mean()" -0.8933617176
"SITTING" 9 "tGravityAccMag-std()" -0.8637564342
"SITTING" 9 "tBodyAccJerkMag-mean()" -0.964383757
"SITTING" 9 "tBodyAccJerkMag-std()" -0.9517802432
"SITTING" 9 "tBodyGyroMag-mean()" -0.9032355368
"SITTING" 9 "tBodyGyroMag-std()" -0.9066063206
"SITTING" 9 "tBodyGyroJerkMag-mean()" -0.9733641366
"SITTING" 9 "tBodyGyroJerkMag-std()" -0.9663610734
"SITTING" 9 "fBodyAcc-mean()-X" -0.959413594
"SITTING" 9 "fBodyAcc-mean()-Y" -0.911683219
"SITTING" 9 "fBodyAcc-mean()-Z" -0.8922013438
"SITTING" 9 "fBodyAcc-std()-X" -0.956903459
"SITTING" 9 "fBodyAcc-std()-Y" -0.86761360746
"SITTING" 9 "fBodyAcc-std()-Z" -0.818001834824
"SITTING" 9 "fBodyAcc-meanFreq()-X" -0.109383841734
"SITTING" 9 "fBodyAcc-meanFreq()-Y" -0.120093395898
